label,hand_mode,hand1_side,x0_h1,y0_h1,z0_h1,x1_h1,y1_h1,z1_h1,x2_h1,y2_h1,z2_h1,x3_h1,y3_h1,z3_h1,x4_h1,y4_h1,z4_h1,x5_h1,y5_h1,z5_h1,x6_h1,y6_h1,z6_h1,x7_h1,y7_h1,z7_h1,x8_h1,y8_h1,z8_h1,x9_h1,y9_h1,z9_h1,x10_h1,y10_h1,z10_h1,x11_h1,y11_h1,z11_h1,x12_h1,y12_h1,z12_h1,x13_h1,y13_h1,z13_h1,x14_h1,y14_h1,z14_h1,x15_h1,y15_h1,z15_h1,x16_h1,y16_h1,z16_h1,x17_h1,y17_h1,z17_h1,x18_h1,y18_h1,z18_h1,x19_h1,y19_h1,z19_h1,x20_h1,y20_h1,z20_h1,hand2_side,x0_h2,y0_h2,z0_h2,x1_h2,y1_h2,z1_h2,x2_h2,y2_h2,z2_h2,x3_h2,y3_h2,z3_h2,x4_h2,y4_h2,z4_h2,x5_h2,y5_h2,z5_h2,x6_h2,y6_h2,z6_h2,x7_h2,y7_h2,z7_h2,x8_h2,y8_h2,z8_h2,x9_h2,y9_h2,z9_h2,x10_h2,y10_h2,z10_h2,x11_h2,y11_h2,z11_h2,x12_h2,y12_h2,z12_h2,x13_h2,y13_h2,z13_h2,x14_h2,y14_h2,z14_h2,x15_h2,y15_h2,z15_h2,x16_h2,y16_h2,z16_h2,x17_h2,y17_h2,z17_h2,x18_h2,y18_h2,z18_h2,x19_h2,y19_h2,z19_h2,x20_h2,y20_h2,z20_h2
I,1,1,0.40110525488853455,0.7893584966659546,-5.174962325327215e-07,0.34595808386802673,0.7757335305213928,0.00726839667186141,0.3203822374343872,0.7445436716079712,0.008800985291600227,0.3047425150871277,0.709441602230072,0.0032029268331825733,0.3083479404449463,0.6763298511505127,-0.0006388882757164538,0.3633374869823456,0.6689196228981018,0.03590777888894081,0.33716803789138794,0.6369883418083191,0.02520228736102581,0.33200937509536743,0.6768637895584106,0.014458626508712769,0.33917972445487976,0.7169749736785889,0.011256068013608456,0.3750489354133606,0.6546529531478882,0.02604171447455883,0.3365248739719391,0.6168158054351807,0.008148022927343845,0.33730944991111755,0.6746214628219604,-0.006725676357746124,0.35126736760139465,0.7193182110786438,-0.00972933042794466,0.3937029242515564,0.6389490365982056,0.014001747593283653,0.3517090380191803,0.6053915619850159,-0.0019016701262444258,0.34831610321998596,0.6603338122367859,-0.006938312668353319,0.3620576858520508,0.7014638185501099,-0.0021960230078548193,0.41935908794403076,0.6237989068031311,0.0022823126055300236,0.41021519899368286,0.5510995388031006,-0.0006419077981263399,0.4019536077976227,0.510707676410675,0.0006445415783673525,0.39785245060920715,0.47770261764526367,0.0045707388781011105,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.4082452058792114,0.7949396371841431,-6.69890084736835e-07,0.35612407326698303,0.7697796821594238,0.020839186385273933,0.33774590492248535,0.7355046272277832,0.0291709303855896,0.3239228129386902,0.7010620832443237,0.028123369440436363,0.3232891857624054,0.6694406270980835,0.027937771752476692,0.39061328768730164,0.6661892533302307,0.05100418999791145,0.3564118444919586,0.6380671262741089,0.04530062898993492,0.34791210293769836,0.6776226758956909,0.03501540422439575,0.3565059304237366,0.7161586880683899,0.03247758746147156,0.3973254859447479,0.6542693376541138,0.03688317909836769,0.34873029589653015,0.6198201179504395,0.025542709976434708,0.34762853384017944,0.6750355958938599,0.009424755349755287,0.3607354462146759,0.7148311734199524,0.004480505362153053,0.4099460542201996,0.6392949223518372,0.022077633067965508,0.3575655519962311,0.6084045171737671,0.014514653012156487,0.3555338382720947,0.6612581014633179,0.007473650388419628,0.3723015785217285,0.6976615190505981,0.009054133668541908,0.42802298069000244,0.6240521669387817,0.008773677982389927,0.41540801525115967,0.5488170385360718,0.014662344008684158,0.4085495173931122,0.5076395273208618,0.01878759078681469,0.40768104791641235,0.4731065630912781,0.0237419493496418,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.4118449091911316,0.7921494245529175,-8.173929018084891e-07,0.3670039772987366,0.7525426745414734,0.031816113740205765,0.3552781939506531,0.7155601978302002,0.04408549144864082,0.344524085521698,0.6829220652580261,0.04478888958692551,0.3432941138744354,0.6570969820022583,0.04631759226322174,0.412027508020401,0.6522331237792969,0.05500974506139755,0.3659711182117462,0.6334502100944519,0.04487701877951622,0.3595518171787262,0.6750456094741821,0.03306235000491142,0.3703879117965698,0.7087502479553223,0.030437609180808067,0.4171743392944336,0.6429873108863831,0.03394021838903427,0.35621321201324463,0.616535484790802,0.01877078227698803,0.3577766418457031,0.6728134751319885,0.005320253781974316,0.37344881892204285,0.7099364399909973,0.0024672639556229115,0.4242359697818756,0.6318322420120239,0.012463543564081192,0.36222022771835327,0.6021305322647095,0.002053453354164958,0.362883985042572,0.6612361669540405,-0.0008362726657651365,0.3816317617893219,0.6981382966041565,0.0036585878115147352,0.43424490094184875,0.621283233165741,-0.0067980471067130566,0.4193399250507355,0.545899510383606,-0.00504049239680171,0.41344624757766724,0.5064249038696289,-0.0008079228573478758,0.4134921133518219,0.4696619212627411,0.004841414280235767,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.40759021043777466,0.7840911746025085,-7.69303596825921e-07,0.36618635058403015,0.7495198845863342,0.021986626088619232,0.3569636642932892,0.7161480784416199,0.028885748237371445,0.34832513332366943,0.6816861629486084,0.025677738711237907,0.34715190529823303,0.6557397842407227,0.024081649258732796,0.41269898414611816,0.6477720737457275,0.042787063866853714,0.3676697611808777,0.626708984375,0.029235515743494034,0.36116471886634827,0.670315146446228,0.01818246766924858,0.37232646346092224,0.7075104713439941,0.01704023964703083,0.41917380690574646,0.6378259062767029,0.02429773472249508,0.3573194146156311,0.6138959527015686,0.004132260102778673,0.3582674264907837,0.6675681471824646,-0.00741560710594058,0.373531699180603,0.7028095722198486,-0.007444399408996105,0.42492881417274475,0.6273685693740845,0.004391960334032774,0.36185577511787415,0.6048751473426819,-0.011959563940763474,0.36303144693374634,0.662003219127655,-0.014134680852293968,0.38098907470703125,0.6978337168693542,-0.007360569201409817,0.4319283366203308,0.6175854206085205,-0.014142331667244434,0.41718369722366333,0.5461326837539673,-0.017615798860788345,0.4120945334434509,0.5040348172187805,-0.014348183758556843,0.4120027422904968,0.46488890051841736,-0.008193042129278183,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.42209598422050476,0.7864386439323425,-8.048932613746729e-07,0.3865591287612915,0.750501811504364,0.0819954052567482,0.3796677887439728,0.7212671041488647,0.12174533307552338,0.36706721782684326,0.6906461715698242,0.14008302986621857,0.3585374653339386,0.6561172604560852,0.15692487359046936,0.43577641248703003,0.6550730466842651,0.13363736867904663,0.3850979208946228,0.6226838827133179,0.14878658950328827,0.3786914348602295,0.6647201180458069,0.1464088261127472,0.38835084438323975,0.6961308717727661,0.1483984887599945,0.44117671251296997,0.6452917456626892,0.09095357358455658,0.37382254004478455,0.6077037453651428,0.1021430492401123,0.37209346890449524,0.659814715385437,0.08905921876430511,0.3874298632144928,0.6939647197723389,0.08275343477725983,0.4387192726135254,0.6284302473068237,0.04971521347761154,0.3698323369026184,0.5999203324317932,0.06212355196475983,0.3671196699142456,0.6568368077278137,0.057014212012290955,0.38710954785346985,0.6919289231300354,0.0541481077671051,0.433818519115448,0.6030337810516357,0.014337830245494843,0.41447141766548157,0.5339577794075012,0.03146813437342644,0.4088371694087982,0.49962159991264343,0.03860187157988548,0.41423889994621277,0.46305590867996216,0.0424610860645771,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.4265536665916443,0.7919710874557495,-7.812850526534021e-07,0.39448484778404236,0.7494659423828125,0.08609639108181,0.3889506459236145,0.7161074876785278,0.1266901046037674,0.37491101026535034,0.6861850023269653,0.1443929821252823,0.3654017746448517,0.6500914692878723,0.16023752093315125,0.4511866271495819,0.6511238813400269,0.13994808495044708,0.39562445878982544,0.6185374855995178,0.15589074790477753,0.38676217198371887,0.6611506938934326,0.15405400097370148,0.39490318298339844,0.6902370452880859,0.15684901177883148,0.4532112777233124,0.6434038281440735,0.09381875395774841,0.37998002767562866,0.6060997843742371,0.10485202819108963,0.37641531229019165,0.6574616432189941,0.09015060216188431,0.3912336230278015,0.6923273801803589,0.08322363346815109,0.447018027305603,0.6289930939674377,0.0492534339427948,0.3740208148956299,0.5994439125061035,0.06100691482424736,0.3707849681377411,0.6578068733215332,0.05380408465862274,0.3904368579387665,0.6920387148857117,0.05009252578020096,0.4365319013595581,0.6057161688804626,0.01105353981256485,0.4181186854839325,0.5362738370895386,0.029403075575828552,0.4119188189506531,0.5034358501434326,0.03724898770451546,0.4169921875,0.4677906036376953,0.041806794703006744,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.4295939803123474,0.7914053201675415,-8.348921483047889e-07,0.4056363105773926,0.7494450211524963,0.09116721153259277,0.4020046591758728,0.7104674577713013,0.13466012477874756,0.3892279863357544,0.6739121675491333,0.15630623698234558,0.3768230676651001,0.64360111951828,0.17551735043525696,0.46051084995269775,0.6479434370994568,0.13152553141117096,0.40812188386917114,0.613858163356781,0.14916014671325684,0.39972710609436035,0.6607723236083984,0.14747215807437897,0.40892845392227173,0.6885705590248108,0.14857086539268494,0.4592089056968689,0.6392890810966492,0.08574090898036957,0.3896937370300293,0.6039956212043762,0.10215411335229874,0.3851768970489502,0.6596646904945374,0.09131758660078049,0.39989879727363586,0.6928216814994812,0.08440525084733963,0.44916602969169617,0.6255149841308594,0.04322955012321472,0.3820139169692993,0.5995044112205505,0.06223903223872185,0.37645334005355835,0.6588525176048279,0.05847727507352829,0.39396941661834717,0.6934032440185547,0.05337037891149521,0.4329090416431427,0.6005121469497681,0.007572880480438471,0.4174988567829132,0.534422755241394,0.026598673313856125,0.41239404678344727,0.5034946203231812,0.033613018691539764,0.41875767707824707,0.46938610076904297,0.036242179572582245,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.4294033348560333,0.7911394834518433,-8.251727763308736e-07,0.4169565737247467,0.7519032955169678,0.09655218571424484,0.4147275686264038,0.7119938731193542,0.14375852048397064,0.40194281935691833,0.6748582124710083,0.16996408998966217,0.39026570320129395,0.6439113020896912,0.1924847513437271,0.4688609838485718,0.6518220901489258,0.13563929498195648,0.41331133246421814,0.6165345311164856,0.16059955954551697,0.40298572182655334,0.6618371605873108,0.15855777263641357,0.4095441401004791,0.6896640062332153,0.15807874500751495,0.464627742767334,0.6410080790519714,0.09252679347991943,0.39905503392219543,0.6054366827011108,0.1200610026717186,0.3916333019733429,0.6583292484283447,0.10681387782096863,0.40228867530822754,0.6916152238845825,0.09531556814908981,0.4505254328250885,0.6243712306022644,0.054920345544815063,0.3882213830947876,0.5997418165206909,0.08755334466695786,0.37971433997154236,0.6566948890686035,0.08278565108776093,0.39295902848243713,0.691679060459137,0.07323425263166428,0.43050912022590637,0.5961650013923645,0.0248323492705822,0.41782405972480774,0.5327392816543579,0.054471809417009354,0.41410601139068604,0.5042257308959961,0.06466584652662277,0.42005813121795654,0.4715803861618042,0.06765150278806686,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.4311913251876831,0.7920593619346619,-7.794913585712493e-07,0.42154645919799805,0.7545558214187622,0.09566021710634232,0.41913041472435,0.713376522064209,0.1425926387310028,0.40616846084594727,0.6752302646636963,0.16834242641925812,0.3949075937271118,0.6446001529693604,0.19007903337478638,0.4727464020252228,0.6556723713874817,0.13745225965976715,0.4224946200847626,0.6206520795822144,0.16525529325008392,0.41137564182281494,0.6596938967704773,0.1649457812309265,0.41629958152770996,0.6855420470237732,0.16562530398368835,0.46695002913475037,0.642490029335022,0.09461996704339981,0.4053524434566498,0.6115545034408569,0.1244736909866333,0.39603427052497864,0.660799503326416,0.11130648851394653,0.4055349826812744,0.6940306425094604,0.0999598428606987,0.45151281356811523,0.6244019865989685,0.05732124298810959,0.39315730333328247,0.603814423084259,0.09048520773649216,0.3829425573348999,0.6588704586029053,0.08463835716247559,0.39474183320999146,0.6925601363182068,0.07489968091249466,0.4307136833667755,0.59694904088974,0.02751362882554531,0.4156353175640106,0.5357517600059509,0.05950235575437546,0.4097486138343811,0.5083172917366028,0.07150343805551529,0.4149504005908966,0.4765324592590332,0.07586034387350082,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.4309336543083191,0.791749119758606,-7.698554327362217e-07,0.4190531075000763,0.7505565285682678,0.09242241829633713,0.4150373041629791,0.705547034740448,0.1363898366689682,0.40151455998420715,0.6642253398895264,0.15945111215114594,0.3898927867412567,0.6336752772331238,0.17898382246494293,0.4737545847892761,0.6545159816741943,0.13325569033622742,0.42287489771842957,0.6203411817550659,0.16152384877204895,0.4102863371372223,0.6629752516746521,0.163035586476326,0.4148951470851898,0.6910746693611145,0.164598286151886,0.46827274560928345,0.6420129537582397,0.0906287357211113,0.4071418344974518,0.6138116717338562,0.12043379992246628,0.39835262298583984,0.664810299873352,0.10948547720909119,0.40753066539764404,0.6981245875358582,0.09959133714437485,0.4525923430919647,0.6250687837600708,0.05322984978556633,0.3941766321659088,0.6066615581512451,0.08532559126615524,0.3846115469932556,0.6630167961120605,0.08044102787971497,0.3963918387889862,0.697128176689148,0.07136893272399902,0.4308105409145355,0.5993627905845642,0.023048309609293938,0.41739919781684875,0.5400164127349854,0.05391955003142357,0.4111885130405426,0.5122075080871582,0.06532876938581467,0.4145190715789795,0.481636643409729,0.06917453557252884,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.4302770793437958,0.7912759184837341,-7.555621550636715e-07,0.4179304242134094,0.7492680549621582,0.08919040113687515,0.4145721197128296,0.7042557597160339,0.13168048858642578,0.40178927779197693,0.6624017953872681,0.15367306768894196,0.39116835594177246,0.6322512030601501,0.17253895103931427,0.4747675061225891,0.6557930707931519,0.13166463375091553,0.4231302738189697,0.6207854747772217,0.1592763066291809,0.4088103771209717,0.6634947061538696,0.16103816032409668,0.4126153588294983,0.6930077075958252,0.16306917369365692,0.4697512984275818,0.643751859664917,0.09023440629243851,0.4078557789325714,0.615605890750885,0.11901317536830902,0.3976059556007385,0.665785014629364,0.10830550640821457,0.406438410282135,0.699942409992218,0.09907408058643341,0.4539904296398163,0.6264036297798157,0.05363636463880539,0.3948133587837219,0.607345700263977,0.08441092818975449,0.38322171568870544,0.6628913879394531,0.08003189414739609,0.39378201961517334,0.6974114179611206,0.07200361788272858,0.43122220039367676,0.6002118587493896,0.023923421278595924,0.4176528751850128,0.5411608815193176,0.054335348308086395,0.41127270460128784,0.5134535431861877,0.06612588465213776,0.41417720913887024,0.48372089862823486,0.07067528367042542,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.42679959535598755,0.7938178777694702,-6.269139589676342e-07,0.4001784920692444,0.7496293783187866,0.08196667581796646,0.39707693457603455,0.7059049010276794,0.12053415179252625,0.3877791166305542,0.6652257442474365,0.1368609517812729,0.38367581367492676,0.6339803338050842,0.1506863832473755,0.4606701135635376,0.6598501801490784,0.14023852348327637,0.41832345724105835,0.6198050379753113,0.16544875502586365,0.40527355670928955,0.6549986600875854,0.1697697937488556,0.4105015695095062,0.6772408485412598,0.17448124289512634,0.46200165152549744,0.6475541591644287,0.0968938022851944,0.3964054584503174,0.6165682673454285,0.11709422618150711,0.3875790238380432,0.6678932309150696,0.10688876360654831,0.4019973874092102,0.7017210125923157,0.10194169729948044,0.45236241817474365,0.6310974955558777,0.05537384748458862,0.3866754174232483,0.6086249351501465,0.07465308159589767,0.37822985649108887,0.6641942262649536,0.0698644295334816,0.39345163106918335,0.6961248517036438,0.06610774248838425,0.4348551630973816,0.6059013605117798,0.019738441333174706,0.4163268506526947,0.5454383492469788,0.04489836096763611,0.41070982813835144,0.5185148119926453,0.05669812858104706,0.4161703884601593,0.48865073919296265,0.06319116801023483,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.4266303777694702,0.798456072807312,-6.25394079634134e-07,0.39276859164237976,0.7582926154136658,0.08698844909667969,0.3863832950592041,0.723334014415741,0.1270633488893509,0.3736589252948761,0.6899508237838745,0.1432299166917801,0.36670956015586853,0.6560829281806946,0.1564571112394333,0.447143018245697,0.663046658039093,0.14796455204486847,0.39752259850502014,0.6281670331954956,0.16734550893306732,0.3896040618419647,0.6671317219734192,0.163767009973526,0.39728283882141113,0.6889937520027161,0.16401146352291107,0.44948068261146545,0.6521473526954651,0.10059670358896255,0.3849819600582123,0.6145673990249634,0.11454521119594574,0.3810986578464508,0.6667877435684204,0.09585433453321457,0.39564526081085205,0.7015389204025269,0.08622869104146957,0.4440901279449463,0.6346394419670105,0.055199868977069855,0.37903544306755066,0.60457444190979,0.0712885782122612,0.3743930160999298,0.6624742746353149,0.06286759674549103,0.3919931650161743,0.6963813304901123,0.05802256613969803,0.4332866966724396,0.6080214381217957,0.01599188521504402,0.4150018095970154,0.5428880453109741,0.04223920404911041,0.41050344705581665,0.5161842107772827,0.05542880296707153,0.4182814061641693,0.48455876111984253,0.06313440203666687,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.4187691807746887,0.7946857810020447,-8.22708841496933e-07,0.3768787682056427,0.7558117508888245,0.0609484538435936,0.37009215354919434,0.7284374833106995,0.08950536698102951,0.35924428701400757,0.6968590617179871,0.10084268450737,0.3542286157608032,0.660564124584198,0.11226290464401245,0.42597901821136475,0.6522997617721558,0.10401101410388947,0.37975722551345825,0.6275472044944763,0.10898780822753906,0.3716265857219696,0.6735243797302246,0.10208988934755325,0.38049671053886414,0.7087183594703674,0.10241252928972244,0.43349117040634155,0.6435794830322266,0.06967303901910782,0.3705294132232666,0.6158321499824524,0.07131917774677277,0.36852607131004333,0.6678870320320129,0.05729804188013077,0.3821467459201813,0.7043302655220032,0.05186205729842186,0.435941606760025,0.6315222382545471,0.03574441745877266,0.37111255526542664,0.6047231554985046,0.04016865789890289,0.36875131726264954,0.6600902080535889,0.03560396656394005,0.38580742478370667,0.6952469348907471,0.03533708676695824,0.43614575266838074,0.6132377982139587,0.0060368855483829975,0.4185146689414978,0.5437278747558594,0.018861891701817513,0.41121119260787964,0.5098482370376587,0.027334924787282944,0.4125083088874817,0.4751315116882324,0.0341327004134655,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,1,1,0.41981616616249084,0.8000269532203674,-8.066356258495944e-07,0.3721815049648285,0.7563238143920898,0.06029286980628967,0.36051177978515625,0.7253305315971375,0.0868377611041069,0.3467974364757538,0.6943139433860779,0.09517236799001694,0.3457995355129242,0.6606156826019287,0.10343684256076813,0.41409674286842346,0.6558992266654968,0.10297047346830368,0.3700827956199646,0.6310371160507202,0.10525009781122208,0.3652245104312897,0.6773457527160645,0.09634368866682053,0.3767373263835907,0.7117427587509155,0.09547387063503265,0.42238569259643555,0.6485229730606079,0.06772787868976593,0.3638320863246918,0.6183614730834961,0.06418764591217041,0.3630516827106476,0.6734215617179871,0.04694606363773346,0.3778236210346222,0.7114917635917664,0.04085046797990799,0.4280949831008911,0.6362537741661072,0.032989684492349625,0.36668330430984497,0.6070911884307861,0.03282812982797623,0.3638218343257904,0.6671943664550781,0.02645896188914776,0.3823542296886444,0.7056223750114441,0.02700982429087162,0.43375322222709656,0.6185572743415833,0.0026145754382014275,0.4177466928958893,0.5458909273147583,0.014648403972387314,0.41016051173210144,0.5115134119987488,0.023432612419128418,0.4120166599750519,0.4771065413951874,0.031066209077835083,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
