label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.7120700478553772,0.6612960696220398,-1.7944014985005197e-07,0.6492063403129578,0.6759355664253235,-0.01073810737580061,0.5748522281646729,0.6703625321388245,-0.02561959996819496,0.5185688138008118,0.6751064658164978,-0.045676201581954956,0.47542980313301086,0.6937349438667297,-0.06666995584964752,0.5756479501724243,0.5370879173278809,-0.01083945482969284,0.5243350863456726,0.475525438785553,-0.035554807633161545,0.4914361834526062,0.43521350622177124,-0.04759547859430313,0.4664631187915802,0.3978315591812134,-0.05670269578695297,0.6044317483901978,0.5135621428489685,-0.022770579904317856,0.5668725371360779,0.5210065245628357,-0.05913099646568298,0.599485456943512,0.5837445855140686,-0.05776886269450188,0.621500551700592,0.5810030698776245,-0.04889984801411629,0.6395881175994873,0.49718374013900757,-0.03850244730710983,0.604073703289032,0.512670636177063,-0.07326094806194305,0.6315926313400269,0.5715960264205933,-0.053117647767066956,0.6481698155403137,0.564443826675415,-0.03238457441329956,0.6790719628334045,0.4876003563404083,-0.05604875832796097,0.64243483543396,0.49563759565353394,-0.07262641191482544,0.6570632457733154,0.5443127751350403,-0.05390683561563492,0.6734199523925781,0.5441374182701111,-0.03671689331531525
A,0.13759121298789978,0.6079099774360657,1.662573225758024e-07,0.20101913809776306,0.6348726153373718,-0.024808963760733604,0.2736385762691498,0.6373636722564697,-0.04279361665248871,0.3312678337097168,0.6517662405967712,-0.06213241443037987,0.37339064478874207,0.6736023426055908,-0.08268524706363678,0.28269830346107483,0.507169783115387,-0.022556932643055916,0.3382437527179718,0.45787742733955383,-0.04440832510590553,0.3721475601196289,0.42574137449264526,-0.055725906044244766,0.3992566466331482,0.39359378814697266,-0.06453023105859756,0.24957112967967987,0.4791237413883209,-0.025041956454515457,0.28072139620780945,0.4744728207588196,-0.057375308126211166,0.24613137543201447,0.5323470830917358,-0.05963171273469925,0.22809380292892456,0.5394623875617981,-0.055112916976213455,0.21116499602794647,0.46209222078323364,-0.031073041260242462,0.24024271965026855,0.46640318632125854,-0.06919358670711517,0.21169105172157288,0.5230585932731628,-0.05721943825483322,0.1964641809463501,0.5257646441459656,-0.04128117486834526,0.16902856528759003,0.4471519887447357,-0.038835495710372925,0.20008796453475952,0.44829076528549194,-0.06404085457324982,0.1851235032081604,0.49692413210868835,-0.051888953894376755,0.17119823396205902,0.5045502781867981,-0.038045406341552734
A,0.7022460699081421,0.6520282626152039,-1.8370543841683684e-07,0.6414709091186523,0.6667448282241821,-0.010078738443553448,0.5689065456390381,0.6625110507011414,-0.024741273373365402,0.5147520303726196,0.6668003797531128,-0.044537246227264404,0.47212785482406616,0.6839860677719116,-0.06522411108016968,0.5683662295341492,0.5305649638175964,-0.010863948613405228,0.5180160403251648,0.46989646553993225,-0.035031743347644806,0.48620617389678955,0.4303809404373169,-0.04645640403032303,0.4624290466308594,0.39354491233825684,-0.0550442636013031,0.5964661836624146,0.5070905685424805,-0.02278744801878929,0.5602312088012695,0.5149023532867432,-0.05906160548329353,0.5918041467666626,0.5781279802322388,-0.05775673687458038,0.6132853627204895,0.5771190524101257,-0.04879024624824524,0.630963921546936,0.49077120423316956,-0.038374509662389755,0.5965245366096497,0.5067942142486572,-0.07248891890048981,0.623410165309906,0.5649092197418213,-0.05269649624824524,0.639458179473877,0.5580905675888062,-0.03236599266529083,0.6699730157852173,0.4808209240436554,-0.05567004904150963,0.6344665884971619,0.4909833073616028,-0.07191533595323563,0.6490209102630615,0.5384246706962585,-0.05372750759124756,0.6646986603736877,0.5369315147399902,-0.03698568791151047
A,0.144413024187088,0.6042041778564453,1.817243742152641e-07,0.20626451075077057,0.6319607496261597,-0.02625594101846218,0.2763589024543762,0.6339719295501709,-0.04526044428348541,0.33299604058265686,0.648758053779602,-0.0651651918888092,0.37611764669418335,0.6711313128471375,-0.0859919860959053,0.28814542293548584,0.5087583661079407,-0.023082520812749863,0.34241360425949097,0.4607032835483551,-0.04570892080664635,0.37676548957824707,0.4282383918762207,-0.05725068971514702,0.4034205377101898,0.3953397274017334,-0.06613676995038986,0.2559860944747925,0.4800869822502136,-0.025361960753798485,0.2904408574104309,0.47475478053092957,-0.05861011892557144,0.2548523247241974,0.5349406003952026,-0.060509856790304184,0.2357429414987564,0.5409901142120361,-0.054983798414468765,0.21838690340518951,0.46235233545303345,-0.031472742557525635,0.24911846220493317,0.4685682952404022,-0.07075095921754837,0.21902552247047424,0.5260423421859741,-0.0585155189037323,0.2031950056552887,0.5254335999488831,-0.041791245341300964,0.17707392573356628,0.4470560550689697,-0.03938107192516327,0.20851442217826843,0.45054468512535095,-0.06565925478935242,0.19233492016792297,0.49932757019996643,-0.05364435166120529,0.17776130139827728,0.5035676956176758,-0.039671774953603745
A,0.6988335847854614,0.6455485820770264,-1.8174762317357818e-07,0.6372210383415222,0.6618311405181885,-0.010009672492742538,0.564635157585144,0.6576108336448669,-0.024594705551862717,0.5100283026695251,0.6615194082260132,-0.044438958168029785,0.4675118923187256,0.6791864037513733,-0.06507743149995804,0.5638993978500366,0.527837872505188,-0.01066674292087555,0.5132476091384888,0.46806228160858154,-0.03589807078242302,0.4817342162132263,0.4280396103858948,-0.0476917028427124,0.4577183723449707,0.39157581329345703,-0.05614931136369705,0.5909292697906494,0.5033436417579651,-0.022328894585371017,0.555718183517456,0.513799250125885,-0.05875319987535477,0.5882212519645691,0.5736140608787537,-0.057013846933841705,0.6085203289985657,0.5701259970664978,-0.047576501965522766,0.6250956058502197,0.4849189519882202,-0.03780994936823845,0.5918867588043213,0.5038747191429138,-0.07168515026569366,0.6198403239250183,0.5592997670173645,-0.05182352289557457,0.6351251006126404,0.5499523282051086,-0.031393054872751236,0.6639136075973511,0.47294309735298157,-0.05507004261016846,0.6296243071556091,0.48594939708709717,-0.07095157355070114,0.6449465751647949,0.5311574339866638,-0.05298968777060509,0.6604323983192444,0.5269339680671692,-0.036340028047561646
A,0.16461148858070374,0.5905121564865112,2.0903601694044482e-07,0.22693464159965515,0.6146118640899658,-0.02453053556382656,0.2957272231578827,0.6141781806945801,-0.04181772097945213,0.3490501642227173,0.6277326345443726,-0.05986146256327629,0.3897571861743927,0.6508671045303345,-0.07852161675691605,0.3029330372810364,0.49772027134895325,-0.02242857776582241,0.35576003789901733,0.4457233250141144,-0.04363386705517769,0.3881213963031769,0.4140883982181549,-0.054865747690200806,0.4127429723739624,0.38214683532714844,-0.06341417878866196,0.27057817578315735,0.46966952085494995,-0.025036683306097984,0.3044663071632385,0.46169111132621765,-0.05639474093914032,0.2714359760284424,0.5198405981063843,-0.059026382863521576,0.2512836754322052,0.52738356590271,-0.054619889706373215,0.23327797651290894,0.45227015018463135,-0.031052516773343086,0.263140469789505,0.4553423523902893,-0.06781084835529327,0.23453441262245178,0.5086230039596558,-0.056603774428367615,0.21723151206970215,0.5070783495903015,-0.04111166670918465,0.1920655071735382,0.43765807151794434,-0.03874383121728897,0.22350800037384033,0.43824100494384766,-0.06260008364915848,0.20996230840682983,0.4823554456233978,-0.05049774423241615,0.194654643535614,0.48525893688201904,-0.036892473697662354
A,0.688071072101593,0.6281272172927856,-1.3085589500860806e-07,0.6241625547409058,0.6444323658943176,-0.009864354506134987,0.5527617335319519,0.6384681463241577,-0.02432289719581604,0.4999118447303772,0.6417982578277588,-0.044062741100788116,0.45796293020248413,0.6598429083824158,-0.06424900144338608,0.5529547929763794,0.5131413340568542,-0.008267062716186047,0.5022948980331421,0.45564162731170654,-0.03393329307436943,0.4712371826171875,0.4168145954608917,-0.04606831446290016,0.4483291804790497,0.3812981843948364,-0.05442739278078079,0.5796726942062378,0.4903889298439026,-0.020084667950868607,0.5417071580886841,0.4992062747478485,-0.0570971816778183,0.5751187801361084,0.5588383078575134,-0.055236488580703735,0.5959574580192566,0.5528481602668762,-0.04497348144650459,0.6128354072570801,0.4725691080093384,-0.03603089600801468,0.5769385695457458,0.48874005675315857,-0.07148702442646027,0.6060106754302979,0.5438448190689087,-0.051885318011045456,0.6218485236167908,0.5317081212997437,-0.03062712959945202,0.6508643627166748,0.4606028199195862,-0.053663138300180435,0.6167196035385132,0.471346378326416,-0.07118376344442368,0.6320776343345642,0.5165078639984131,-0.053641702979803085,0.647935688495636,0.5117239356040955,-0.03662218153476715
A,0.16658446192741394,0.5832810401916504,1.5005605291662505e-07,0.22522170841693878,0.6114209294319153,-0.02507668361067772,0.2941047251224518,0.6108818650245667,-0.041927579790353775,0.34987518191337585,0.623364269733429,-0.05932591110467911,0.39075151085853577,0.6448158621788025,-0.0774359479546547,0.3051835596561432,0.49559712409973145,-0.022741004824638367,0.35699135065078735,0.4471210837364197,-0.04450595751404762,0.38989022374153137,0.4135704040527344,-0.05522787943482399,0.4152218699455261,0.37982410192489624,-0.0636044591665268,0.2740236222743988,0.46668386459350586,-0.02503393590450287,0.30768680572509766,0.4592762589454651,-0.05645798519253731,0.2729155421257019,0.5179157853126526,-0.057556457817554474,0.2553902864456177,0.5228348970413208,-0.051700931042432785,0.23760078847408295,0.4482191205024719,-0.030968790873885155,0.2651025652885437,0.45128390192985535,-0.06875878572463989,0.2363411784172058,0.5077455639839172,-0.05632861703634262,0.22202467918395996,0.5063427090644836,-0.0396859310567379,0.1976725161075592,0.43293964862823486,-0.03865384683012962,0.2258358746767044,0.4333760142326355,-0.0640428438782692,0.21149471402168274,0.4814654290676117,-0.05181832239031792,0.1973671019077301,0.48647621273994446,-0.037804681807756424
A,0.6849222183227539,0.6216681599617004,-1.968718095213262e-07,0.6228185296058655,0.639663577079773,-0.007567703258246183,0.5514222979545593,0.6346376538276672,-0.02077137492597103,0.49874088168144226,0.638184130191803,-0.03972703963518143,0.4574742019176483,0.6546751260757446,-0.05953846126794815,0.5515133738517761,0.5092599987983704,-0.008047064766287804,0.49876755475997925,0.4518316686153412,-0.033429231494665146,0.4678047299385071,0.4127582311630249,-0.04587061330676079,0.4441015422344208,0.3760407567024231,-0.05463951826095581,0.5775452256202698,0.48488134145736694,-0.02084318920969963,0.5417801141738892,0.4964718818664551,-0.056997790932655334,0.5751195549964905,0.5548595190048218,-0.0556139275431633,0.5951274633407593,0.5503397583961487,-0.046583253890275955,0.6105674505233765,0.46626436710357666,-0.03733150288462639,0.5755006074905396,0.4845055937767029,-0.07073960453271866,0.6045005321502686,0.5396639704704285,-0.050380028784275055,0.6199650764465332,0.5302938222885132,-0.0297419223934412,0.6481964588165283,0.4543018341064453,-0.055465079843997955,0.6130037307739258,0.4664711058139801,-0.07126552611589432,0.6285009384155273,0.511853814125061,-0.05283043906092644,0.6443097591400146,0.508274257183075,-0.03582258149981499
A,0.17117148637771606,0.5776252746582031,1.5514240203629015e-07,0.2280281037092209,0.6072251200675964,-0.02649000845849514,0.29615548253059387,0.6059396862983704,-0.04392259940505028,0.3519497513771057,0.6208786964416504,-0.06151558458805084,0.3928273618221283,0.6427345275878906,-0.07960475981235504,0.3078780472278595,0.4935563802719116,-0.025496728718280792,0.35981985926628113,0.44253674149513245,-0.0473390594124794,0.39252761006355286,0.40869444608688354,-0.05788273364305496,0.417158842086792,0.3736475110054016,-0.06623997539281845,0.2765381932258606,0.4639335870742798,-0.02708369679749012,0.30948805809020996,0.45789021253585815,-0.057723935693502426,0.27435415983200073,0.5157315135002136,-0.058047857135534286,0.2569568455219269,0.5170383453369141,-0.05215417966246605,0.2401394546031952,0.4447726607322693,-0.03241173177957535,0.2678298354148865,0.45002663135528564,-0.06958355009555817,0.23910510540008545,0.5054215788841248,-0.05674801766872406,0.22494259476661682,0.5005236864089966,-0.04029271751642227,0.20057173073291779,0.4290192425251007,-0.039652127772569656,0.22975729405879974,0.43147075176239014,-0.0651710107922554,0.215462327003479,0.478668749332428,-0.05308804288506508,0.2006610482931137,0.48105719685554504,-0.03937887027859688
A,0.6819185614585876,0.6177793741226196,-2.067630333613124e-07,0.6214665174484253,0.6355318427085876,-0.007969962432980537,0.5498660206794739,0.6292223334312439,-0.02062944322824478,0.4976346492767334,0.6330008506774902,-0.03857281804084778,0.45684030652046204,0.6487094163894653,-0.05752027779817581,0.5494629740715027,0.5061568021774292,-0.010514592751860619,0.49674224853515625,0.4486232101917267,-0.03663213923573494,0.46617376804351807,0.40990233421325684,-0.05011533573269844,0.44194069504737854,0.37259602546691895,-0.059867460280656815,0.5754194855690002,0.4811636507511139,-0.02307070605456829,0.5398343205451965,0.4939078092575073,-0.059629254043102264,0.572668731212616,0.5509790182113647,-0.059390123933553696,0.5928425788879395,0.5465992093086243,-0.05151351913809776,0.6085180640220642,0.462816447019577,-0.03913167864084244,0.5738700032234192,0.4831992983818054,-0.0728696808218956,0.6027388572692871,0.53753662109375,-0.053438425064086914,0.6180832982063293,0.5275444388389587,-0.03362175449728966,0.6465743780136108,0.45112040638923645,-0.05676249787211418,0.6113427877426147,0.4651974141597748,-0.07303965091705322,0.6272655725479126,0.5100399255752563,-0.0550973154604435,0.6429623365402222,0.5055893063545227,-0.038534343242645264
A,0.1743784099817276,0.5748825669288635,1.7598981116861978e-07,0.2314082384109497,0.6019203662872314,-0.026428062468767166,0.2990545630455017,0.6016528606414795,-0.045083366334438324,0.35439079999923706,0.6154252290725708,-0.06398458778858185,0.3952397108078003,0.6380109190940857,-0.08355336636304855,0.31034553050994873,0.48804062604904175,-0.026179736480116844,0.3617650270462036,0.4384571313858032,-0.04816756397485733,0.3953436017036438,0.4044574499130249,-0.05880409851670265,0.41963404417037964,0.3701167106628418,-0.06698322296142578,0.2787068784236908,0.4585166573524475,-0.028041426092386246,0.3134520649909973,0.45180726051330566,-0.05817946046590805,0.27770698070526123,0.5104670524597168,-0.05777939036488533,0.2598098814487457,0.5124399662017822,-0.05113229155540466,0.2421514242887497,0.4402172565460205,-0.03350421413779259,0.27138131856918335,0.4457314610481262,-0.07042013108730316,0.2424960732460022,0.5016345977783203,-0.05676588788628578,0.22757193446159363,0.49784982204437256,-0.03953341394662857,0.2021958827972412,0.4254574179649353,-0.0408264622092247,0.23278385400772095,0.4272381067276001,-0.0659513846039772,0.21860826015472412,0.4753645062446594,-0.052746761590242386,0.20352929830551147,0.4795573055744171,-0.03807142749428749
A,0.6822307109832764,0.613501787185669,-2.1253023874123755e-07,0.6202382445335388,0.6310021877288818,-0.007752773351967335,0.5482887625694275,0.6247107982635498,-0.020817285403609276,0.4954001009464264,0.6271397471427917,-0.039352357387542725,0.4539312720298767,0.6421168446540833,-0.05869754031300545,0.5497385263442993,0.502383291721344,-0.009541166014969349,0.4968055784702301,0.4449884295463562,-0.036403972655534744,0.4656458795070648,0.40646597743034363,-0.049726828932762146,0.4410088062286377,0.3699265718460083,-0.05883103981614113,0.5757717490196228,0.4789199233055115,-0.022203676402568817,0.5385826826095581,0.4887855648994446,-0.05905884876847267,0.5727918148040771,0.5470623970031738,-0.0573166161775589,0.593483030796051,0.5424928665161133,-0.04774582013487816,0.6084877848625183,0.4606691598892212,-0.03859838470816612,0.5726662874221802,0.47741129994392395,-0.07314009219408035,0.6026324033737183,0.5325658321380615,-0.0525534451007843,0.6184438467025757,0.5222864747047424,-0.03132801502943039,0.6461724042892456,0.4481777548789978,-0.05648261681199074,0.6105604767799377,0.4591628909111023,-0.07260361313819885,0.6267768740653992,0.5048460364341736,-0.053584229201078415,0.642764151096344,0.5009408593177795,-0.036055177450180054
